iter	MAE
3219	1.607246456
3220	1.607167673
3221	1.607056228
3222	1.606964905
3223	1.606924689
3224	1.606849552
3225	1.606754589
3226	1.606583827
3227	1.606511996
3228	1.60647935
3229	1.60630994
3230	1.606258636
3231	1.606224147
3232	1.60618179
3233	1.606174276
3234	1.606028463
3235	1.605777004
3236	1.605735781
3237	1.605642502
3238	1.60547213
3239	1.605306685
3240	1.604951758
3241	1.604570929
3242	1.604256025
3243	1.6041691
3244	1.603839726
3245	1.603567743
3246	1.603467796
3247	1.603440353
3248	1.603376641
3249	1.603228051
3250	1.603137306
3251	1.602933667
3252	1.602670223
3253	1.60247555
3254	1.602075511
3255	1.601446073
3256	1.600884949
3257	1.600808607
3258	1.600519409
3259	1.600413763
3260	1.600191187
3261	1.600110198
3262	1.599858022
3263	1.599838241
3264	1.599697398
3265	1.599095911
3266	1.599040515
3267	1.598953057
3268	1.598776442
3269	1.598597073
3270	1.598530311
3271	1.598387773
3272	1.598245016
3273	1.598154178
3274	1.598074727
3275	1.597630589
3276	1.597596965
3277	1.597560332
3278	1.597497279
3279	1.597423821
3280	1.597327999
3281	1.597045374
3282	1.596728066
3283	1.596437592
3284	1.596176444
3285	1.595927719
3286	1.595882881
3287	1.595783216
3288	1.59555886
3289	1.595250849
3290	1.595233503
3291	1.595201089
3292	1.595127402
3293	1.594127739
3294	1.593969813
3295	1.593747524
3296	1.593715686
3297	1.593471964
3298	1.593214414
3299	1.592965379
3300	1.592706212
3301	1.592595781
3302	1.592490199
3303	1.592424377
3304	1.591713531
3305	1.591601376
3306	1.590616425
3307	1.590463392
3308	1.590287927
3309	1.589890121
3310	1.589629515
3311	1.588911044
3312	1.58888498
3313	1.588671869
3314	1.588344197
3315	1.58830019
3316	1.588192594
3317	1.588117719
3318	1.587822578
3319	1.587558733
3320	1.587522271
3321	1.587367285
3322	1.587224425
3323	1.587118238
3324	1.586722392
3325	1.586586747
3326	1.58651937
3327	1.586184945
3328	1.586158843
3329	1.586079826
3330	1.585792174
3331	1.585624382
3332	1.585346294
3333	1.585009853
3334	1.584767621
3335	1.584636414
3336	1.584277306
3337	1.584139133
3338	1.584056265
3339	1.583928772
3340	1.583476257
3341	1.583401925
3342	1.583263795
3343	1.582709515
3344	1.582607034
3345	1.582422494
3346	1.582377057
3347	1.582186823
3348	1.582005037
3349	1.581941381
3350	1.58177101
3351	1.581659796
3352	1.581445236
3353	1.581293724
3354	1.581204564
3355	1.581163988
3356	1.581110203
3357	1.581063482
3358	1.580927367
3359	1.580379941
3360	1.580346545
3361	1.580119155
3362	1.579887949
3363	1.579544955
3364	1.579503988
3365	1.579444273
3366	1.579429392
3367	1.579262062
3368	1.579244359
3369	1.57915146
3370	1.578995482
3371	1.578838497
3372	1.578728941
3373	1.57841288
3374	1.578111027
3375	1.578010706
3376	1.577863205
3377	1.57746053
3378	1.57739601
3379	1.57722212
3380	1.577187736
3381	1.576910817
3382	1.57685294
3383	1.576766329
3384	1.576605613
3385	1.576559342
3386	1.576438123
3387	1.576323378
3388	1.57628234
3389	1.576264684
3390	1.576245173
3391	1.576219114
3392	1.576126743
3393	1.576092442
3394	1.576058771
3395	1.576043597
3396	1.575835574
3397	1.57574698
3398	1.575676796
3399	1.575501883
3400	1.575483252
3401	1.575440209
3402	1.575176083
3403	1.575047568
3404	1.574975738
3405	1.574898613
3406	1.574591617
3407	1.574397493
3408	1.574332556
3409	1.574120299
3410	1.574040807
3411	1.573878904
3412	1.57381509
3413	1.573674047
3414	1.573536895
3415	1.573481317
3416	1.573401083
3417	1.573289709
3418	1.57320445
3419	1.573139068
3420	1.573063404
3421	1.572877591
3422	1.572827325
3423	1.572697414
3424	1.572241485
3425	1.572143948
3426	1.571920795
3427	1.571776393
3428	1.571199339
3429	1.57113858
3430	1.570987587
3431	1.570881205
3432	1.570715387
3433	1.570341613
3434	1.570198533
3435	1.570143865
3436	1.570050884
3437	1.569069369
3438	1.568818677
3439	1.568748375
3440	1.568610659
3441	1.568470933
3442	1.568382022
3443	1.568235477
3444	1.568151677
3445	1.567493963
3446	1.567468491
3447	1.567342879
3448	1.567278355
3449	1.567234909
3450	1.567016463
3451	1.566944523
3452	1.566601083
3453	1.566585491
3454	1.566484816
3455	1.566307701
3456	1.566225783
3457	1.565806561
3458	1.565743204
3459	1.565454284
3460	1.565316714
3461	1.565189003
3462	1.565123745
3463	1.564879612
3464	1.564783662
3465	1.564650438
3466	1.564481368
3467	1.564202363
3468	1.564066278
3469	1.563995427
3470	1.56391936
3471	1.563870178
3472	1.563694499
3473	1.563429067
3474	1.563381969
3475	1.563126279
3476	1.56308205
3477	1.562877478
3478	1.562745474
3479	1.562609705
3480	1.562459179
3481	1.562407319
3482	1.562389564
3483	1.561960383
3484	1.561754999
3485	1.561462131
3486	1.561405406
3487	1.561072804
3488	1.560943091
3489	1.560460348
3490	1.560071866
3491	1.559203995
3492	1.559135595
3493	1.559120911
3494	1.559067473
3495	1.559030532
3496	1.558964924
3497	1.558538743
3498	1.558483551
3499	1.558370418
3500	1.558212316
3501	1.558081674
3502	1.55766165
3503	1.55739194
3504	1.557339485
3505	1.557053331
3506	1.556795014
3507	1.556704981
3508	1.55664284
3509	1.556287043
3510	1.555818678
3511	1.555751478
3512	1.555387592
3513	1.555177373
3514	1.555064153
3515	1.55503829
3516	1.554893345
3517	1.554730198
3518	1.55452878
3519	1.554255163
3520	1.554225264
3521	1.554185688
3522	1.554164193
3523	1.553687198
3524	1.553438815
3525	1.552695242
3526	1.552594079
3527	1.552561923
3528	1.552322832
3529	1.552081849
3530	1.552030924
3531	1.551875905
3532	1.551327609
3533	1.551235442
3534	1.550666964
3535	1.55037166
3536	1.550334474
3537	1.549973649
3538	1.549845606
3539	1.54977865
3540	1.549661051
3541	1.549374529
3542	1.549097584
3543	1.548925577
3544	1.548792121
3545	1.548770056
3546	1.548646876
3547	1.548611301
3548	1.548398003
3549	1.54836175
3550	1.548298449
3551	1.548216581
3552	1.548134149
3553	1.548081957
3554	1.547934235
3555	1.547833519
3556	1.547382306
3557	1.547343982
3558	1.547328529
3559	1.546960313
3560	1.546857472
3561	1.54677644
3562	1.546684356
3563	1.546331847
3564	1.546152365
3565	1.546120339
3566	1.546009355
3567	1.545703062
3568	1.545693247
3569	1.545628636
3570	1.545570668
3571	1.545458207
3572	1.545278813
3573	1.544986116
3574	1.544831981
3575	1.544707314
3576	1.54464776
3577	1.544553421
3578	1.54440515
3579	1.54409297
3580	1.544062536
3581	1.543910194
3582	1.543820038
3583	1.543763975
3584	1.543677149
3585	1.543593922
3586	1.543555823
3587	1.543414757
3588	1.543021116
3589	1.542985657
3590	1.542926953
3591	1.542581751
3592	1.542462714
3593	1.542376356
3594	1.54226828
3595	1.54214054
3596	1.542124046
3597	1.542008808
3598	1.541925163
3599	1.541683092
3600	1.541313346
3601	1.541199073
3602	1.541059673
3603	1.540885327
3604	1.540678311
3605	1.540514111
3606	1.540504035
3607	1.540374625
3608	1.540334014
3609	1.540192469
3610	1.539951592
3611	1.539854239
3612	1.539675914
3613	1.539335201
3614	1.539219584
3615	1.539169339
3616	1.53913468
3617	1.538862699
3618	1.538631635
3619	1.538596738
3620	1.538501497
3621	1.538426122
3622	1.538315711
3623	1.538286472
3624	1.537621162
3625	1.537444412
3626	1.537426724
3627	1.537351925
3628	1.537341087
3629	1.537294592
3630	1.537127219
3631	1.537087851
3632	1.536885797
3633	1.536768697
3634	1.536670861
3635	1.536592009
3636	1.536445327
3637	1.536111066
3638	1.535884658
3639	1.53579047
3640	1.535564946
3641	1.535531775
3642	1.535424738
3643	1.535242667
3644	1.53518468
3645	1.534889797
3646	1.534873873
3647	1.534848478
3648	1.534757884
3649	1.534688128
3650	1.534561033
3651	1.534380131
3652	1.534293878
3653	1.533857311
3654	1.533755402
3655	1.533729944
3656	1.533672925
3657	1.533559408
3658	1.533498392
3659	1.533291729
3660	1.533257413
3661	1.533180154
3662	1.532961713
3663	1.532932672
3664	1.532845579
3665	1.53280117
3666	1.532772609
3667	1.532584219
3668	1.532536225
3669	1.532512559
3670	1.532446764
3671	1.532268033
3672	1.532152998
3673	1.532088576
3674	1.531963658
3675	1.531867474
3676	1.531729131
3677	1.531263345
3678	1.531232056
3679	1.531198747
3680	1.531112005
3681	1.530903483
3682	1.530827029
3683	1.530785328
3684	1.530548211
3685	1.530483141
3686	1.530308895
3687	1.530287305
3688	1.530248996
3689	1.529968386
3690	1.529647419
3691	1.529633653
3692	1.529576217
3693	1.529111543
3694	1.529056077
3695	1.528806537
3696	1.528635805
3697	1.528453257
3698	1.528401434
3699	1.528349968
3700	1.528135253
3701	1.528088617
3702	1.527784576
3703	1.527573283
3704	1.527538172
3705	1.526965937
3706	1.526425347
3707	1.525920808
3708	1.52580625
3709	1.525727491
3710	1.525563733
3711	1.525394419
3712	1.524972773
3713	1.524801247
3714	1.524199534
3715	1.52399712
3716	1.523975419
3717	1.52387553
3718	1.523826698
3719	1.523791711
3720	1.523222522
3721	1.523018639
3722	1.522923646
3723	1.522663863
3724	1.522613392
3725	1.522560576
3726	1.522477915
3727	1.522406614
3728	1.522101695
3729	1.521790871
3730	1.521731891
3731	1.521696134
3732	1.521633352
3733	1.521529523
3734	1.521204812
3735	1.521175873
3736	1.52095004
3737	1.520852969
3738	1.520817267
3739	1.520651113
3740	1.520425217
3741	1.520400364
3742	1.520302556
3743	1.520180432
3744	1.519995019
3745	1.519876439
3746	1.519761042
3747	1.5190166
3748	1.518973317
3749	1.51891079
3750	1.518785981
3751	1.51867773
3752	1.518538363
3753	1.518453169
3754	1.518415868
3755	1.518288891
3756	1.518245341
3757	1.518114487
3758	1.517738012
3759	1.517688557
3760	1.517236169
3761	1.517137723
3762	1.516995624
3763	1.516759485
3764	1.516511011
3765	1.516417066
3766	1.516336988
3767	1.516245988
3768	1.515838161
3769	1.515779173
3770	1.515692163
3771	1.515677028
3772	1.515596905
3773	1.515390258
3774	1.515379973
3775	1.515336943
3776	1.515228403
3777	1.515010131
3778	1.51485796
3779	1.514789388
3780	1.514662478
3781	1.514592086
3782	1.514183794
3783	1.51344009
3784	1.513423146
3785	1.513226926
3786	1.513156027
3787	1.513052381
3788	1.513034692
3789	1.512636256
3790	1.512472356
3791	1.512373343
3792	1.51234043
3793	1.51224625
3794	1.51175292
3795	1.511713436
3796	1.511349337
3797	1.511231719
3798	1.5106808
3799	1.51059481
3800	1.510472048
3801	1.510105577
3802	1.51005088
3803	1.509900899
3804	1.509867283
3805	1.509406815
3806	1.509336239
3807	1.509229586
3808	1.509215534
3809	1.508906028
3810	1.508865375
3811	1.508847271
3812	1.508708403
3813	1.508247293
3814	1.508202844
3815	1.507960247
3816	1.507587251
3817	1.50752844
3818	1.50731596
3819	1.507170564
3820	1.507075314
3821	1.506954686
3822	1.506774668
3823	1.506613931
3824	1.506433731
3825	1.506402134
3826	1.506317615
3827	1.506228529
3828	1.506101874
3829	1.5059783
3830	1.505885976
3831	1.505799993
3832	1.505774517
3833	1.505733054
3834	1.505422043
3835	1.505394378
3836	1.505347449
3837	1.505137003
3838	1.504997969
3839	1.504898301
3840	1.50471109
3841	1.504463585
3842	1.504293128
3843	1.504202651
3844	1.504099136
3845	1.503813741
3846	1.503761352
3847	1.503475715
3848	1.503246027
3849	1.503212648
3850	1.503028191
3851	1.503007881
3852	1.502823247
3853	1.502592359
3854	1.502461136
3855	1.502154691
3856	1.501804241
3857	1.501747535
3858	1.501549611
3859	1.501513392
3860	1.501481079
3861	1.501370817
3862	1.501276015
3863	1.501208759
3864	1.500918034
3865	1.500869218
3866	1.500736193
3867	1.500696218
3868	1.500644002
3869	1.500554695
3870	1.500459896
3871	1.500428231
3872	1.500245626
3873	1.500110123
3874	1.499976997
3875	1.499769526
3876	1.499738541
3877	1.499653413
3878	1.499618935
3879	1.49950049
3880	1.499396417
3881	1.499070979
3882	1.498996619
3883	1.498944923
3884	1.498874418
3885	1.498726457
3886	1.498621463
3887	1.498572328
3888	1.498493306
3889	1.498386154
3890	1.498227629
3891	1.498200241
3892	1.49814636
3893	1.497983894
3894	1.497708142
3895	1.497581746
3896	1.497255778
3897	1.497070036
3898	1.497035738
3899	1.496923039
3900	1.496750984
3901	1.496694772
3902	1.496448812
3903	1.496333765
3904	1.496306567
3905	1.49627217
3906	1.496159041
3907	1.496094744
3908	1.495839685
3909	1.495657835
3910	1.495593797
3911	1.495253616
3912	1.495222092
3913	1.495143617
3914	1.495096581
3915	1.495019898
3916	1.494988116
3917	1.494776184
3918	1.49466552
3919	1.494585629
3920	1.494550775
3921	1.494528261
3922	1.494319765
3923	1.494241666
3924	1.494143822
3925	1.494075371
3926	1.494007887
3927	1.493958123
3928	1.493861856
3929	1.49377766
3930	1.493754372
3931	1.493627358
3932	1.49330106
3933	1.493227518
3934	1.492978064
3935	1.492891068
3936	1.492883141
3937	1.492803536
3938	1.492782615
3939	1.492351282
3940	1.492328532
3941	1.492264846
3942	1.491975686
3943	1.491654262
3944	1.491559873
3945	1.491466149
3946	1.491439757
3947	1.49137399
3948	1.491270899
3949	1.491098333
3950	1.491024173
3951	1.490990526
3952	1.490952293
3953	1.490928474
3954	1.490880676
3955	1.490750481
3956	1.490662433
3957	1.490353649
3958	1.490314885
3959	1.490132162
3960	1.490109476
3961	1.490077294
3962	1.490056267
3963	1.489943442
3964	1.489883072
3965	1.489766263
3966	1.48972819
3967	1.489526568
3968	1.489498749
3969	1.489449022
3970	1.48918342
3971	1.488620387
3972	1.488536441
3973	1.488500193
3974	1.488438407
3975	1.488393799
3976	1.488363285
3977	1.488255272
3978	1.488215187
3979	1.487978636
3980	1.487884065
3981	1.487704614
3982	1.487586703
3983	1.487551823
3984	1.487518787
3985	1.487163892
3986	1.48709468
3987	1.487025195
3988	1.486600817
3989	1.486490036
3990	1.486343144
3991	1.485993201
3992	1.485869703
3993	1.485842227
3994	1.48575475
3995	1.485509874
3996	1.48519106
3997	1.4851783
3998	1.485076717
3999	1.48502271
4000	1.484999144
4001	1.484969432
4002	1.484705432
4003	1.484580611
4004	1.484230215
4005	1.484187637
4006	1.484148665
4007	1.484121963
4008	1.483940804
4009	1.483777225
4010	1.483746205
4011	1.483668765
4012	1.483542062
4013	1.483487258
4014	1.483451515
4015	1.483357013
4016	1.483300526
4017	1.483269455
4018	1.483117132
4019	1.483098655
4020	1.482936179
4021	1.482557914
4022	1.482363291
4023	1.482300729
4024	1.482167478
4025	1.482085613
4026	1.48207169
4027	1.482066955
4028	1.481615733
4029	1.481539562
4030	1.481407865
4031	1.481372324
4032	1.480808056
4033	1.480694441
4034	1.48064634
4035	1.480627986
4036	1.480539472
4037	1.480469843
4038	1.480439371
4039	1.480369308
4040	1.480271176
4041	1.480212259
4042	1.480192658
4043	1.479968507
4044	1.479828473
4045	1.479701208
4046	1.479529941
4047	1.479449142
4048	1.479397671
4049	1.479282729
4050	1.479275133
4051	1.478962428
4052	1.478442813
4053	1.478417354
4054	1.478396355
4055	1.478232104
4056	1.478169032
4057	1.478104989
4058	1.478065652
4059	1.477972831
4060	1.477946637
4061	1.477873993
4062	1.477716605
4063	1.477615422
4064	1.477605007
4065	1.477571121
4066	1.477448711
4067	1.477324853
4068	1.47724566
4069	1.476977389
4070	1.476930726
4071	1.476724361
4072	1.476665715
4073	1.476619064
4074	1.476563819
4075	1.476528394
4076	1.476422741
4077	1.476339944
4078	1.476313325
4079	1.47623811
4080	1.475719824
4081	1.475607268
4082	1.4755392
4083	1.475454479
4084	1.475425074
4085	1.47530615
4086	1.475064777
4087	1.474949112
4088	1.474919794
4089	1.474734034
4090	1.474715739
4091	1.474665405
4092	1.474595779
4093	1.474506846
4094	1.474396334
4095	1.474213867
4096	1.474061983
4097	1.473899105
4098	1.473746839
4099	1.473684144
4100	1.473609745
4101	1.473378941
4102	1.473316239
4103	1.473208537
4104	1.47309193
4105	1.473076647
4106	1.47303839
4107	1.473001371
4108	1.472764836
4109	1.472719342
4110	1.472701113
4111	1.472554099
4112	1.472478961
4113	1.47246315
4114	1.47236739
4115	1.47214333
4116	1.472100046
4117	1.471744543
4118	1.471615044
4119	1.471600632
4120	1.47142659
4121	1.470880127
4122	1.470686597
4123	1.470577084
4124	1.470458218
4125	1.470410544
4126	1.470368884
4127	1.470332686
4128	1.470235397
4129	1.470185095
4130	1.470060049
4131	1.469994003
4132	1.469885013
4133	1.469856218
4134	1.469788056
4135	1.469553355
4136	1.469482753
4137	1.468963617
4138	1.468559873
4139	1.46847992
4140	1.468242211
4141	1.468192576
4142	1.46815267
4143	1.467879511
4144	1.467806579
4145	1.4677361
4146	1.467526683
4147	1.466967934
4148	1.466870347
4149	1.466812782
4150	1.466604118
4151	1.466467342
4152	1.46619694
4153	1.466131918
4154	1.466070701
4155	1.4660361
4156	1.466008801
4157	1.46600263
4158	1.465979932
4159	1.465801288
4160	1.465745037
4161	1.465578972
4162	1.46554906
4163	1.465518327
4164	1.465437545
4165	1.465407396
4166	1.465243558
4167	1.464999192
4168	1.464697355
4169	1.464686633
4170	1.464540833
4171	1.464513367
4172	1.464506774
4173	1.464253171
4174	1.464185341
4175	1.464162465
4176	1.464145325
4177	1.46389494
4178	1.463857917
4179	1.463696025
4180	1.463583977
4181	1.463521524
4182	1.463509386
4183	1.463472702
4184	1.463428012
4185	1.463400651
4186	1.463142306
4187	1.462683621
4188	1.462356239
4189	1.46180955
4190	1.461749333
4191	1.460771811
4192	1.460759551
4193	1.460715774
4194	1.460560423
4195	1.460471493
4196	1.460234882
4197	1.460109941
4198	1.460050756
4199	1.459861262
4200	1.459820812
4201	1.459778279
4202	1.459613895
4203	1.459601722
4204	1.459532858
4205	1.459291035
4206	1.459271391
4207	1.459232256
4208	1.459046323
4209	1.458992887
4210	1.458618853
4211	1.458568726
4212	1.458498567
4213	1.458459102
4214	1.458429303
4215	1.4582968
4216	1.458224487
4217	1.458124048
4218	1.458103742
4219	1.457795236
4220	1.457716486
4221	1.45757043
4222	1.457513855
4223	1.45746138
4224	1.457411526
4225	1.457295563
4226	1.457055952
4227	1.456584567
4228	1.456551908
4229	1.456485267
4230	1.456408431
4231	1.456361762
4232	1.456303373
4233	1.4559802
4234	1.455904702
4235	1.4558229
4236	1.455679257
4237	1.455609702
4238	1.455499812
4239	1.455380159
4240	1.455275463
4241	1.455112945
4242	1.454905256
4243	1.454889409
4244	1.454864712
4245	1.454776926
4246	1.45471018
4247	1.454562734
4248	1.454528039
4249	1.454481573
4250	1.454305792
4251	1.454146404
4252	1.45411252
4253	1.453691677
4254	1.453608292
4255	1.453291078
4256	1.453208954
4257	1.45301034
4258	1.452774518
4259	1.452572834
4260	1.452552301
4261	1.452482604
4262	1.452297801
4263	1.452276135
4264	1.452130113
4265	1.451847575
4266	1.451804668
4267	1.451437937
4268	1.451216227
4269	1.451085323
4270	1.450948954
4271	1.45061731
4272	1.45035529
4273	1.450279698
4274	1.449788009
4275	1.449629512
4276	1.449574274
4277	1.449453465
4278	1.449434873
4279	1.449395764
4280	1.449338528
4281	1.449278636
4282	1.449236501
4283	1.449179761
4284	1.449110351
4285	1.44901054
4286	1.448896092
4287	1.448465426
4288	1.448432988
4289	1.448415768
4290	1.447894288
4291	1.447778778
4292	1.44722235
4293	1.447165862
4294	1.447151135
4295	1.447029063
4296	1.446460457
4297	1.446396619
4298	1.446295287
4299	1.446131563
4300	1.44600236
4301	1.445787452
4302	1.445741275
4303	1.445569359
4304	1.445473512
4305	1.445344291
4306	1.445297008
4307	1.445282586
4308	1.445259997
4309	1.445155505
4310	1.44502131
4311	1.444807974
4312	1.444692795
4313	1.444659927
4314	1.444499426
4315	1.444439468
4316	1.444336188
4317	1.444261316
4318	1.444200571
4319	1.444146975
4320	1.44401299
4321	1.443925881
4322	1.44381516
4323	1.443653245
4324	1.443597152
4325	1.443099377
4326	1.442993456
4327	1.442944307
4328	1.442916838
4329	1.442803598
4330	1.442707057
4331	1.44263621
4332	1.44256878
4333	1.442429021
4334	1.442404828
4335	1.442378641
4336	1.442151655
4337	1.442121843
4338	1.44197004
4339	1.441944061
4340	1.441870918
4341	1.441666124
4342	1.441500134
4343	1.441315958
4344	1.441224201
4345	1.44120795
4346	1.441087678
4347	1.440959064
4348	1.440945657
4349	1.440886699
4350	1.440592291
4351	1.440571467
4352	1.440557696
4353	1.44013717
4354	1.440057614
4355	1.440040167
4356	1.439981169
4357	1.439966194
4358	1.439632296
4359	1.439591157
4360	1.439421156
4361	1.43936033
4362	1.439161238
4363	1.439110245
4364	1.438868458
4365	1.438707473
4366	1.438598411
4367	1.438546643
4368	1.438499787
4369	1.438450997
4370	1.438347167
4371	1.438312146
4372	1.438277973
4373	1.437971307
4374	1.437859397
4375	1.437796698
4376	1.437692713
4377	1.437638515
4378	1.437456884
4379	1.437429138
4380	1.437357234
4381	1.437252179
4382	1.437148165
4383	1.437071068
4384	1.436823
4385	1.436780641
4386	1.436731653
4387	1.43661502
4388	1.436595638
4389	1.436526441
4390	1.436355602
4391	1.43610739
4392	1.436076491
4393	1.435974515
4394	1.435742695
4395	1.435727311
4396	1.435702532
4397	1.435575284
4398	1.435531311
4399	1.435484447
4400	1.435309632
4401	1.435293389
4402	1.435269762
4403	1.435196785
4404	1.434987895
4405	1.434921094
4406	1.434805696
4407	1.434551828
4408	1.434382448
4409	1.434277209
4410	1.434177742
4411	1.434061893
4412	1.43404108
4413	1.433894421
4414	1.433812695
4415	1.433805724
4416	1.433735775
4417	1.433703066
4418	1.433504497
4419	1.433479546
4420	1.433262734
4421	1.43320548
4422	1.4331051
4423	1.432995143
4424	1.432805075
4425	1.432744252
4426	1.432727388
4427	1.432450398
4428	1.432408703
4429	1.432302682
4430	1.432286196
4431	1.432246059
4432	1.432213145
4433	1.43218834
4434	1.432102729
4435	1.432072075
4436	1.431793468
4437	1.431677737
4438	1.431635026
4439	1.431477708
4440	1.431427279
4441	1.431337726
4442	1.431310595
4443	1.431191763
4444	1.431171652
4445	1.431093289
4446	1.43105194
4447	1.431016612
4448	1.430934803
4449	1.430501546
4450	1.430422599
4451	1.430367914
4452	1.430331491
4453	1.430239158
4454	1.430201266
4455	1.430182375
4456	1.430162447
4457	1.430077435
4458	1.43005996
4459	1.429965552
4460	1.429899875
4461	1.429860766
4462	1.429822773
4463	1.429767426
4464	1.429698338
